timestamp,asset,regime,atr,volatility,spread,bos,choch,sweep,ob,fvg,trg,decisionTraceId,providers,courtPermission,riskLevel,sizing,result,holdingTimeSec,mfe,mae,opportunityCost,alphaScore
2026-07-24T12:41:50.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_324,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T12:45:50.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_325,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T12:51:52.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_326,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:02:54.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_327,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:05:55.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_328,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:09:56.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_329,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:10:56.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_330,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:11:56.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_331,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:14:57.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_332,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:17:58.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_333,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:21:59.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_334,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:24:59.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_335,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:25:59.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_336,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:27:00.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_337,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:28:00.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_338,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:29:00.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_339,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:36:02.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_340,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:38:02.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_341,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:39:02.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_342,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:41:03.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_343,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:42:03.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_344,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T13:43:03.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_345,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:45:04.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_346,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:47:04.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_347,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T13:48:05.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_348,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T14:00:07.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_349,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T14:12:10.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_350,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T14:13:11.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_351,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T14:16:11.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_352,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T14:28:14.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_353,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T14:33:15.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_354,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T14:44:17.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_355,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T14:48:18.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_356,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T14:53:19.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_357,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T14:55:20.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_358,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:00:21.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_359,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T15:01:21.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_360,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T15:02:21.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_361,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:04:22.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_362,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:05:22.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_363,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:06:22.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_364,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T15:07:23.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_365,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:08:23.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_366,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:10:23.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_367,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:11:24.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_368,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:15:25.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_369,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T15:16:25.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_370,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:23:26.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_371,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T15:25:27.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_372,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T15:35:29.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_373,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:46:32.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_374,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T15:47:32.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_375,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:48:33.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_376,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:49:33.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_377,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T15:55:34.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_378,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:02:36.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_379,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:07:37.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_380,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:09:38.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_381,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:11:38.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_382,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:12:38.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_383,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:23:41.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_384,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:31:43.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_385,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T16:42:46.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_386,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:48:47.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_387,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:49:48.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_388,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:50:48.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_389,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:51:48.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_390,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:52:48.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_391,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T16:53:49.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_392,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T16:55:49.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_393,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T16:57:50.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_394,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T16:59:50.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_395,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T17:10:53.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_396,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:12:53.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_397,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:13:54.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_398,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T17:19:55.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_399,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:26:57.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_400,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T17:31:58.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_401,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T17:33:58.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_402,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T17:34:58.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_403,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:35:59.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_404,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T17:37:59.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_405,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:38:59.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_406,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:39:59.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_407,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:41:00.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_408,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:42:00.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_409,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T17:44:00.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_410,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T17:47:01.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_411,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T18:00:04.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_412,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:04:05.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_413,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:08:06.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_414,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:14:07.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_415,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:19:08.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_416,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T18:26:10.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_417,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:28:10.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_418,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:29:10.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_419,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:35:12.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_420,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:37:12.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_421,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T18:39:13.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_422,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:42:13.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_423,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:46:14.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_424,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T18:54:16.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_425,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T18:55:16.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_426,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:56:17.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_427,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:57:17.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_428,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T18:58:17.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_429,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T18:59:17.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_430,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:03:18.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_431,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:04:18.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_432,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:05:19.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_433,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:06:19.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_434,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:07:19.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_435,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:08:19.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_436,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:09:20.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_437,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:11:20.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_438,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:13:21.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_439,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:28:24.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_440,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:30:24.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_441,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:31:25.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_442,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:32:25.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_443,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:33:25.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_444,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:34:25.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_445,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:35:26.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_446,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:36:26.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_447,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:37:26.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_448,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:40:27.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_449,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:41:27.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_450,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:42:27.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_451,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:43:28.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_452,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:46:28.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_453,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:47:29.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_454,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:49:29.000Z,ETH/USD,RANGING_CONSOLIDATION,2.5,1.2,0.0001,false,false,true,false,false,0.45,trace_455,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:50:29.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_456,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:51:30.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_457,{},ALLOW,1,0.001,win,45,0.006,-0.001,0,85
2026-07-24T19:53:30.000Z,ETH/USD,TRENDING_BULLISH,1.1,1.2,0.0001,true,false,true,false,false,0.45,trace_458,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:54:30.000Z,ETH/USD,RANGING_CONSOLIDATION,1.1,1.2,0.0001,false,false,true,false,false,0.45,trace_459,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
2026-07-24T19:56:31.000Z,ETH/USD,TRENDING_BULLISH,2.5,1.2,0.0001,true,false,true,false,false,0.45,trace_460,{},ALLOW,1,0.001,loss,45,0.006,-0.001,0,85
